"","date","session","location","room","time","title","link"
"2238","October 3, 2019","Use of Autonomous PIT Tag Antennas for Modeling Vital Rates and Movement (hosted by AFS)","RSCC"," A11","4:20PM","Haunted Rivers: Application of Mobile RFID-GPS Systems to Evaluate the Prevalence of Ghost PIT Tags","https://afstws2019.org/sessions/use-of-autonomous-pit-tag-antennas-for-modeling-vital-rates-and-movement/38793"
"2239","October 3, 2019","Use of Autonomous PIT Tag Antennas for Modeling Vital Rates and Movement (hosted by AFS)","RSCC"," A11","4:40PM","Concluding Remarks","https://afstws2019.org/sessions/use-of-autonomous-pit-tag-antennas-for-modeling-vital-rates-and-movement/40806"
"2240","October 3, 2019","Using Genetic and Genomic Data to Understand Movement Dynamics: How Organisms Assort Themselves on a Riverscape/Landscape and What this Means for Conservation","RSCC"," A2","8:00AM","Environmental DNA – Real Time Results in the Field to Confirm the Presence of Target Species","https://afstws2019.org/sessions/using-genetic-and-genomic-data-to-understand-movement-dynamics-how-organisms-assort-themselves-on-a-riverscape-landscape-and-what-this-means-for-conservation/38743"
"2241","October 3, 2019","Using Genetic and Genomic Data to Understand Movement Dynamics: How Organisms Assort Themselves on a Riverscape/Landscape and What this Means for Conservation","RSCC"," A2","8:20AM","Assessing the Genetic Impact of a Dam on Native Fish Populations: A Midwest River Case Study","https://afstws2019.org/sessions/using-genetic-and-genomic-data-to-understand-movement-dynamics-how-organisms-assort-themselves-on-a-riverscape-landscape-and-what-this-means-for-conservation/38348"
"2242","October 3, 2019","Using Genetic and Genomic Data to Understand Movement Dynamics: How Organisms Assort Themselves on a Riverscape/Landscape and What this Means for Conservation","RSCC"," A2","8:40AM","Using RAD-Sequencing to Assess the Landscape Genomics of Listed Vernal Pool Anostracans in California","https://afstws2019.org/sessions/using-genetic-and-genomic-data-to-understand-movement-dynamics-how-organisms-assort-themselves-on-a-riverscape-landscape-and-what-this-means-for-conservation/39828"
"2243","October 3, 2019","Using Genetic and Genomic Data to Understand Movement Dynamics: How Organisms Assort Themselves on a Riverscape/Landscape and What this Means for Conservation","RSCC"," A2","9:00AM","Local Adaptation in Steelhead across Aquatic Landscapes of the Columbia River","https://afstws2019.org/sessions/using-genetic-and-genomic-data-to-understand-movement-dynamics-how-organisms-assort-themselves-on-a-riverscape-landscape-and-what-this-means-for-conservation/40457"
"2244","October 3, 2019","Using Genetic and Genomic Data to Understand Movement Dynamics: How Organisms Assort Themselves on a Riverscape/Landscape and What this Means for Conservation","RSCC"," A2","9:20AM","The Genetic Ramifications of Translocation on Bighorn Sheep Genetic Diversity, Population Structure, and Hybridization","https://afstws2019.org/sessions/using-genetic-and-genomic-data-to-understand-movement-dynamics-how-organisms-assort-themselves-on-a-riverscape-landscape-and-what-this-means-for-conservation/40629"
"2245","October 3, 2019","Using Genetic and Genomic Data to Understand Movement Dynamics: How Organisms Assort Themselves on a Riverscape/Landscape and What this Means for Conservation","RSCC"," A2","09:40AM","Break",""
"2246","October 3, 2019","Using Genetic and Genomic Data to Understand Movement Dynamics: How Organisms Assort Themselves on a Riverscape/Landscape and What this Means for Conservation","RSCC"," A2","1:10PM","A Population-Genomics Approach to Estimating Migration Among Genetically Similar Subpopulations","https://afstws2019.org/sessions/using-genetic-and-genomic-data-to-understand-movement-dynamics-how-organisms-assort-themselves-on-a-riverscape-landscape-and-what-this-means-for-conservation/37267"
"2247","October 3, 2019","Using Genetic and Genomic Data to Understand Movement Dynamics: How Organisms Assort Themselves on a Riverscape/Landscape and What this Means for Conservation","RSCC"," A2","1:30PM","A Novel Quantitative Framework for Riverscape Genetics Highlights the Importance of Mainstem Channels for Brook Trout Population Connectivity","https://afstws2019.org/sessions/using-genetic-and-genomic-data-to-understand-movement-dynamics-how-organisms-assort-themselves-on-a-riverscape-landscape-and-what-this-means-for-conservation/36188"
"2248","October 3, 2019","Using Genetic and Genomic Data to Understand Movement Dynamics: How Organisms Assort Themselves on a Riverscape/Landscape and What this Means for Conservation","RSCC"," A2","1:50PM","Native Fishes in the Truckee River: Are in-Stream Structures and Patterns of Population Genetic Structure Related?","https://afstws2019.org/sessions/using-genetic-and-genomic-data-to-understand-movement-dynamics-how-organisms-assort-themselves-on-a-riverscape-landscape-and-what-this-means-for-conservation/38802"
"2249","October 3, 2019","Using Genetic and Genomic Data to Understand Movement Dynamics: How Organisms Assort Themselves on a Riverscape/Landscape and What this Means for Conservation","RSCC"," A2","2:10PM","Stepping into the Past to Conserve the Future: Amphibian Skin Swabs from Extant and Extinct Populations Inform Conservation Genetic Management","https://afstws2019.org/sessions/using-genetic-and-genomic-data-to-understand-movement-dynamics-how-organisms-assort-themselves-on-a-riverscape-landscape-and-what-this-means-for-conservation/38933"
"2250","October 3, 2019","Using Genetic and Genomic Data to Understand Movement Dynamics: How Organisms Assort Themselves on a Riverscape/Landscape and What this Means for Conservation","RSCC"," A2","2:30PM","An Eco-Evolutionary Metapopulation Model for Simulating Effects of Riverscapes on Population Demogenetics: Case Studies from the Lower Pend Oreille Watershed, Washington, USA","https://afstws2019.org/sessions/using-genetic-and-genomic-data-to-understand-movement-dynamics-how-organisms-assort-themselves-on-a-riverscape-landscape-and-what-this-means-for-conservation/39041"
"2251","October 3, 2019","Using Genetic and Genomic Data to Understand Movement Dynamics: How Organisms Assort Themselves on a Riverscape/Landscape and What this Means for Conservation","RSCC"," A2","2:50PM","Refreshment Break",""
"2252","October 3, 2019","Using Genetic and Genomic Data to Understand Movement Dynamics: How Organisms Assort Themselves on a Riverscape/Landscape and What this Means for Conservation","RSCC"," A2","3:20PM","Choose Your SNPs Well: Common and Rare Genetic Variants Describe Population Genetic Structure and Historical Movement in Catostomus Suckers","https://afstws2019.org/sessions/using-genetic-and-genomic-data-to-understand-movement-dynamics-how-organisms-assort-themselves-on-a-riverscape-landscape-and-what-this-means-for-conservation/39858"
"2253","October 3, 2019","Using Genetic and Genomic Data to Understand Movement Dynamics: How Organisms Assort Themselves on a Riverscape/Landscape and What this Means for Conservation","RSCC"," A2","3:40PM","Reunited at Last: Genetic Recovery of Stream Fish Populations after Removal of Passage Barriers","https://afstws2019.org/sessions/using-genetic-and-genomic-data-to-understand-movement-dynamics-how-organisms-assort-themselves-on-a-riverscape-landscape-and-what-this-means-for-conservation/40225"
"2254","October 3, 2019","Using Genetic and Genomic Data to Understand Movement Dynamics: How Organisms Assort Themselves on a Riverscape/Landscape and What this Means for Conservation","RSCC"," A2","4:00PM","Detecting Genomic Variation Underlying Differential Run Timing of Coho Salmon in the Wenatchee River","https://afstws2019.org/sessions/using-genetic-and-genomic-data-to-understand-movement-dynamics-how-organisms-assort-themselves-on-a-riverscape-landscape-and-what-this-means-for-conservation/40232"
"2255","October 3, 2019","Using Genetic and Genomic Data to Understand Movement Dynamics: How Organisms Assort Themselves on a Riverscape/Landscape and What this Means for Conservation","RSCC"," A2","4:20PM","Non-Native Introgression Alters Seasonal Growth and Migratory Patterns of Native Salmonids in Three Wild Populations","https://afstws2019.org/sessions/using-genetic-and-genomic-data-to-understand-movement-dynamics-how-organisms-assort-themselves-on-a-riverscape-landscape-and-what-this-means-for-conservation/38346"
"2256","October 3, 2019","Using Genetic and Genomic Data to Understand Movement Dynamics: How Organisms Assort Themselves on a Riverscape/Landscape and What this Means for Conservation","RSCC"," A2","4:40PM","Landscape Genetics of the Pygmy Rabbit (Brachylagus idahoensis) across the Sagebrush Sea of the Great Basin.","https://afstws2019.org/sessions/using-genetic-and-genomic-data-to-understand-movement-dynamics-how-organisms-assort-themselves-on-a-riverscape-landscape-and-what-this-means-for-conservation/40702"
"2257","October 3, 2019","Gnarly Problems and Innovative Solutions: Scientists and Public Land Managers Working Together to Sustain Ecosystems Long-term","RSCC"," A3","8:00AM","Mowing Protocols for Pollinator Habitat in Urbanized Landscapes: Bee Conservation Tactics for Householders, Park Managers and Highway Departments.","https://afstws2019.org/sessions/gnarly-problems-and-innovative-solutions-scientists-and-public-land-managers-working-together-to-sustain-ecosystems-long-term/39126"
"2258","October 3, 2019","Gnarly Problems and Innovative Solutions: Scientists and Public Land Managers Working Together to Sustain Ecosystems Long-term","RSCC"," A3","8:20AM","Using Long-Term Research on Large Wood (LW) and Contemporary Basin-Wide Lw Inventories to Address Recreational Conflict in the Chattooga Wild and Scenic River Corridor.","https://afstws2019.org/sessions/gnarly-problems-and-innovative-solutions-scientists-and-public-land-managers-working-together-to-sustain-ecosystems-long-term/38909"
"2259","October 3, 2019","Gnarly Problems and Innovative Solutions: Scientists and Public Land Managers Working Together to Sustain Ecosystems Long-term","RSCC"," A3","8:40AM","Mapping Riparian and Aquatic Habitat and Stream Channel Changes to Assess Low-Cost Post-Disturbance Recovery Actions on the Fishlake N.F. Using Remote Sensing Data Collected By an Unmanned Aerial System (UAS).","https://afstws2019.org/sessions/gnarly-problems-and-innovative-solutions-scientists-and-public-land-managers-working-together-to-sustain-ecosystems-long-term/37618"
"2260","October 3, 2019","Gnarly Problems and Innovative Solutions: Scientists and Public Land Managers Working Together to Sustain Ecosystems Long-term","RSCC"," A3","9:00AM","Westslope Cutthroat Trout Conservation in Montana’s Swan River Valley: A Case Study of Science and Collaboration to Find Solutions","https://afstws2019.org/sessions/gnarly-problems-and-innovative-solutions-scientists-and-public-land-managers-working-together-to-sustain-ecosystems-long-term/37214"
"2261","October 3, 2019","Gnarly Problems and Innovative Solutions: Scientists and Public Land Managers Working Together to Sustain Ecosystems Long-term","RSCC"," A3","9:20AM","Design and Implementation of a Wildlife Corridor in Metropolitan Tucson","https://afstws2019.org/sessions/gnarly-problems-and-innovative-solutions-scientists-and-public-land-managers-working-together-to-sustain-ecosystems-long-term/39022"
"2262","October 3, 2019","Gnarly Problems and Innovative Solutions: Scientists and Public Land Managers Working Together to Sustain Ecosystems Long-term","RSCC"," A3","09:40AM","Break",""
"2263","October 3, 2019","Gnarly Problems and Innovative Solutions: Scientists and Public Land Managers Working Together to Sustain Ecosystems Long-term","RSCC"," A3","1:10PM","Research, Management, and Academia Design Headwater Stream Channel Assessments to Inform Timber Sale Layout on the George Washington and Jefferson National Forests.","https://afstws2019.org/sessions/gnarly-problems-and-innovative-solutions-scientists-and-public-land-managers-working-together-to-sustain-ecosystems-long-term/37638"
"2264","October 3, 2019","Gnarly Problems and Innovative Solutions: Scientists and Public Land Managers Working Together to Sustain Ecosystems Long-term","RSCC"," A3","1:30PM","Hard Mast Production: Collaborations to Standardize Regional Indexing Protocols and Forecast Potential Production Using Forest Inventory","https://afstws2019.org/sessions/gnarly-problems-and-innovative-solutions-scientists-and-public-land-managers-working-together-to-sustain-ecosystems-long-term/37003"
"2265","October 3, 2019","Gnarly Problems and Innovative Solutions: Scientists and Public Land Managers Working Together to Sustain Ecosystems Long-term","RSCC"," A3","1:50PM","Assessing Riparian and Groundwater-Dependent Ecosystems to Address the Challenges of Management Plan Revision in the USDA Forest Service Intermountain Region","https://afstws2019.org/sessions/gnarly-problems-and-innovative-solutions-scientists-and-public-land-managers-working-together-to-sustain-ecosystems-long-term/36033"
"2266","October 3, 2019","Gnarly Problems and Innovative Solutions: Scientists and Public Land Managers Working Together to Sustain Ecosystems Long-term","RSCC"," A3","2:10PM","Reducing Conflict between Winter Recreation and Sensitive Species on Colorado’s Public Lands: Investigating Human and Canada Lynx Movements through the Same Spatial Lens","https://afstws2019.org/sessions/gnarly-problems-and-innovative-solutions-scientists-and-public-land-managers-working-together-to-sustain-ecosystems-long-term/37604"
"2267","October 3, 2019","Gnarly Problems and Innovative Solutions: Scientists and Public Land Managers Working Together to Sustain Ecosystems Long-term","RSCC"," A3","2:30PM","Research Serving Land Management and Species Conservation: Creating Forest Mosaics for Canada Lynx in Multi-Use Landscapes","https://afstws2019.org/sessions/gnarly-problems-and-innovative-solutions-scientists-and-public-land-managers-working-together-to-sustain-ecosystems-long-term/37704"
